Time	rx_bytes	rx_packets	tx_bytes	tx_packets	wtime	pss	rss	swap	vmem	nprocs	nthreads	rchar	read_bytes	wchar	write_bytes	stime	utime
1678034349	54171901058	36144241	322330890	2144247	419	12250611	15983704	0	176846140	33	227	51437738255	0	258837789	4096	118	8949
1678034351	54819032507	36572844	324112420	2160225	421	12509715	16242696	0	177103368	33	227	52048855703	0	260263033	4096	118	8998
1678034353	55501430602	37024856	326003240	2177193	423	12485336	16218224	0	177076164	33	226	52699838270	0	261918480	4096	119	9053
1678034355	56117706319	37433050	327622236	2191541	425	12517530	16250344	0	177109632	33	227	53282194964	0	263397876	4096	120	9101
1678034357	56800860697	37885583	329534970	2208578	427	12564162	16296840	0	177154460	33	227	53936806309	0	265114290	4096	121	9157
1678034359	57456499145	38319760	331284182	2224567	429	12594135	16326708	0	177181968	33	226	54539307031	0	266578903	4096	121	9206
1678034361	58165700103	38789436	333189314	2241753	431	12532081	16264568	0	177116128	33	227	55209194172	0	268171379	4096	122	9261
1678034363	58796197114	39207053	334943544	2257486	433	12608403	16340808	0	177190976	33	227	55797619493	0	269716447	4096	123	9310
1678034365	59459421309	39646376	336764637	2273604	435	12792752	16523040	0	177371492	33	227	56426879232	0	271297141	4096	124	9363
1678034367	60086923780	40061983	338503205	2289544	437	12756290	16486488	0	177333124	33	227	57055444462	0	272807566	4096	124	9413
1678034369	60736770783	40492355	340210412	2305184	439	12849857	16579964	0	177426692	33	227	57647243147	0	274263171	4096	125	9464
1678034371	61456425690	40968974	341998848	2322290	441	12907350	16637368	0	177480952	33	226	58321916100	0	275789610	4096	126	9519
1678034373	62082398968	41383539	343656912	2338233	443	13049528	16779484	0	177621420	33	227	58907645537	0	277098038	4096	126	9566
1678034375	62764853203	41835456	345378429	2354619	445	12934584	16662612	0	177504860	33	227	59573700676	0	278609782	4096	127	9619
